Codigo do Item,Descrição do Item,Marca,País de Origem,Produtor,Tipo de Vinho,Safra,Preço,Desconto Máximo,Tipo de Garrafa,Estoque Atual,GTIN Un.,GTIN Cod. Barra,DUN Un.,DUN Cod. Barra,Região de Origem,Tipo de Uva,Percentual IPI,UPDATED_AT,Valor em Real,Valor com desconto,col_22
30111,INFINITUS CHARDONNAY/VIURA 2016 (BCO) (COSECHEROS Y CRIADORES (MARTINEZ BUJANDA)),Mistral,Espanha,COSECHEROS Y CRIADORES-BUJANDA,Branco,2016,17.5,35,750ml,1,GF,8414048314265,,,Espanha,Chardonnay e Viúra,6.5,2026/01/16 08:00:02.963000000,94.23049999999999,59.23049999999999,
30130,NATURE IN CONCERT PINOT NOIR 2013 (TTO) (DE WETSHOF),Mistral,África do Sul,DE WETSHOF,Tinto,2013,75,35,750ml,76,GF,6004635000422,,,Robertson Valley,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,403.84499999999997,368.84499999999997,
30265,MEIA COLECCION 125 VENDIMIA TARDIA 2014 (BCO/DCE) (CHIVITE),Mistral,Espanha,CHIVITE,Branco Doce,2014,88.9,25,375ml,21,GF,8410062342109,,,Navarra,Muscat a petit grains.,6.5,2026/01/16 08:00:02.963000000,478.69094,453.69094,
30296,CHARDONNAY CURTEFRANCA DOC 2013 (BCO) (CA DEL BOSCO),Mistral,Itália,CA' DEL BOSCO,Branco,2013,275.9,35,750ml,1,GF,8032727260858,,,Lombardia,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,1485.6111399999998,1450.6111399999998,
30309,GOULEYANT COTES DE GASCOGNE BLANC 2016 (BCO) (GEORGES VIGOUROUX),Mistral,França,GEORGES VIGOUROUX,Branco,2016,24.9,35,750ml,3,GF,3275844357024,,,Sudoeste,"Sauvignon Blanc, Colombard",6.5,2026/01/16 08:00:02.963000000,134.07654,99.07654,
30822,DODA 2012 (TTO) (QUINTA DA PELLADA),Mistral,Portugal,QUINTA DA PELLADA,Tinto,2012,135,15,750ml,1,,,,,Dão,"Jaen, Tourigo, Alfrocheiro, Touriga Franca, Tinta Roriz, Tinta Amarela, Tinto C‹o",6.5,2026/01/16 08:00:02.963000000,726.9209999999999,711.9209999999999,
31041,BAYANEGRA TEMPRANILLO ROSADO 2017 (ROS) (BAYANEGRA),Mistral,Espanha,BODEGAS CELAYA,Rosado,2017,15.5,35,750ml,1,GF,8437001019564,,,Castilla La Mancha,Tempranillo (100%),6.5,2026/01/16 08:00:02.963000000,83.4613,48.461299999999994,
31058,MERCUREY CLOS DU ROY 2016 (TTO) (FAIVELEY),Mistral,França,FAIVELEY,Tinto,2016,127.5,25,750ml,1,GF,3351000841610,,,Bourgogne,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,686.5364999999999,661.5364999999999,
27357,LES FIEFS DE LAGRANGE 2011 (TTO) (DEUXIEME VIN),Mistral_Vinci,França,DEUXIÈME VIN,Tinto,2011,98.9,15,750ml,1,GF,3760172712114,,,Bordeaux,"Cabernet Sauvignon (52%), Merlot (41%) e Petit Verdot (7%)",6.5,2026/01/16 08:00:02.963000000,532.53694,517.53694,
31345,SALENTO ROSATO SCALOTI IGP 2017 (COSIMO TAURINO),Mistral,Itália,COSIMO TAURINO,Rosado,2017,38.5,35,750ml,5,GF,8013417000046,,,Puglia,Negroamaro (100%),6.5,2026/01/16 08:00:02.963000000,207.3071,172.3071,
31369,"1,5L CLOS APALTA 2014 (TTO) (LAPOSTOLLE)",Mistral,Chile,LAPOSTOLLE,Tinto,2014,799,25,1500ml,7,,,,,Valle de Colchagua,"Carménère (71%), Cabernet Sauvignon (18%) e Merlot (11%)",6.5,2026/01/16 08:00:02.963000000,4302.2954,4277.2954,
31442,MAURIZIO ZANELLA SEBINO ROSSO IGT 2013 (TTO) (CA DEL BOSCO),Mistral,Itália,CA' DEL BOSCO,Tinto,2013,199,15,750ml,1,GF,8032727260889,,,Lombardia,"Cabernet Sauvignon, Merlot e Cabernet Franc",6.5,2026/01/16 08:00:02.963000000,1071.5354,1056.5354,
31553,ZELTINGER SCHLOSSBERG RIESLING TROCKEN BOMER 2017 (BCO)(SELBACH OSTER),Mistral,Alemanha,SELBACH-OSTER,Branco,2017,79.9,25,750ml,1,,,,,Mosel,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,430.22954000000004,405.22954000000004,
31562,DMG 10 YEARS OLD BUAL (BLANDY'S),Mistral,Portugal,BLANDY'S,Madeira,Não se aplica,499,25,3000ml,41,GF,5600455020995,,,Madeira,Bual (100%),13,2026/01/16 08:00:02.963000000,2686.9154,2661.9154,
31563,500 ML COLHEITA SINGLE HAVERST VERDELHO 2000 (BLANDY'S),Mistral,Portugal,BLANDY'S,Madeira,2000,159.5,15,500ml,2,GF,5600455020148,,,Madeira,Verdelho (100%),13,2026/01/16 08:00:02.963000000,858.8437,843.8437,
31564,1968 SERCIAL (BLANDY S),Mistral,Portugal,BLANDY'S,Madeira,1968,649,15,750ml,11,GF,5600455021220,,,Madeira,Sercial,13,2026/01/16 08:00:02.963000000,3494.6054,3479.6054,
31565,1957 BUAL (BLANDY S),Mistral,Portugal,BLANDY'S,Madeira,1957,699,15,750ml,6,GF,5600455021176,,,Madeira,Bual (100%),13,2026/01/16 08:00:02.963000000,3763.8354,3748.8354,
31591,GRAN ENEMIGO CHACAYES 2014 (TTO) (EL ENEMIGO),Mistral,Argentina,EL ENEMIGO,Tinto,2014,145,35,750ml,1,GF,7794450005502,,,Mendoza,Cabernet Franc (85%) e Malbec (15%),6.5,2026/01/16 08:00:02.963000000,780.7669999999999,745.7669999999999,
31606,CLOS APALTA 2015 (TTO) (LAPOSTOLLE),Mistral,Chile,LAPOSTOLLE,Tinto,2015,359.9,30,750ml,1,GF,7804387001123,,,Valle Central,"Carménère (46%), Cabernet Sauvignon (30%), Merlot (19%) e Cabernet Franc (5%).",6.5,2026/01/16 08:00:02.963000000,1937.91754,1907.91754,
25506,LES PAGODES DE COS 2010 (TTO) (DEUXIEME VIN),Mistral_Vinci,França,DEUXIÈME VIN,Tinto,2010,305.9,15,750ml,33,,,,,Bordeaux,Cabernet Sauvignon (62%) e Merlot (38%).,6.5,2026/01/16 08:00:02.963000000,1647.1491399999998,1632.1491399999998,
31631,DMG VEGA SICILIA UNICO GRAN RESERVA 2007 (TTO),Mistral,Espanha,VEGA SICILIA,Tinto,2007,9299,25,3000ml,1,,,,,Ribera del Duero,blend,6.5,2026/01/16 08:00:02.963000000,50071.3954,50046.3954,
31709,MONTES CHERUB SYRAH ROSE 2018 (VINA MONTES),Mistral,Chile,VIÑA MONTES,Rosado,2018,27.8,35,750ml,2,GF,715126600040,,,Valle de Colchagua,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,149.69188,114.69188,
31997,TERRE BRUNE CARIGNANO DEL SULCIS SUPERIORE DOC 2014 (TTO) (SANTADI),Mistral,Itália,SANTADI,Tinto,2014,129.9,20,750ml,1,GF,8015647750920,,,Sardegna,"Carignano (95%), Bovaleddu (5%)",6.5,2026/01/16 08:00:02.963000000,699.4595400000001,679.4595400000001,
32129,TAHUAN MALBEC 2018 (TTO) (TIKAL (ERNESTO),Mistral,Argentina,TIKAL - ERNESTO CATENA,Tinto,2018,32.9,35,750ml,189,,,,,Mendoza,Malbec (100%),6.5,2026/01/16 08:00:02.963000000,177.15334,142.15334,
32137,"AMAYNA GARDEN BLEND 2017 (TTO) (GARCES SILVA FAMILY VINEYARDS - AMAYNA, BOYA)",Mistral,Chile,GARCÉS SILVA FAMILY VINEYARDS,Tinto,2017,149.5,35,750ml,6,GF,7804605830344,,,Valle de San Antonio,"Grenache (40%) , Syrah (30%), Petit Verdot (20%) e Cabernet Sauvignon (10%)",6.5,2026/01/16 08:00:02.963000000,804.9977,769.9977,
32210,CUVEE ALEXANDRE SAUVIGNON BLANC 2015 (BCO) (LAPOSTOLLE),Mistral,Chile,LAPOSTOLLE,Branco,2015,56.9,35,750ml,2,GF,7804387001642,,,Valle de Colchagua,Sauvignon Blanc (100%),6.5,2026/01/16 08:00:02.963000000,306.38374,271.38374,
32244,GABA DO XIL GODELLO 2018 (BCO) (TELMO RODRIGUEZ),Mistral,Espanha,TELMO RODRIGUEZ,Branco,2018,43.9,35,750ml,1,GF,8436037407031,,,Galicia,Godello (100%),6.5,2026/01/16 08:00:02.963000000,236.38394,201.38394,
32274,DE WETSHOF ESTATE SAUVIGNON BLANC 2019 (BCO) (DE WETSHOF),Mistral,África do Sul,DE WETSHOF,Branco,2019,42.9,35,750ml,3,GF,6004635000217,,,Robertson Valley,Sauvignon Blanc (100%),6.5,2026/01/16 08:00:02.963000000,230.99934,195.99934,
32291,SON NEGRE 2016 (TTO) (ANIMA NEGRA),Mistral,Espanha,ÀNIMA NEGRA,Tinto,2016,329.9,15,750ml,2,GF,8437007450453,,,Mallorca,Callet (95%) e Mantonegre e Fogoneu (5%),6.5,2026/01/16 08:00:02.963000000,1776.37954,1761.37954,
32292,AN ANIMA NEGRA 2017 (TTO) (ANIMA NEGRA),Mistral,Espanha,ÀNIMA NEGRA,Tinto,2017,149.9,35,750ml,1,GF,8437007450156,,,Mallorca,Callet (100%),6.5,2026/01/16 08:00:02.963000000,807.15154,772.15154,
32341,PULIGNY-MONTRACHET LE CHATEAU PULIGNY-MONTRACHET 2016 (BCO) (CHATEAU DE PULIGNY-MONTRACHET),Mistral,França,CHÂTEAU DE PULIGNY-MONTRACHET,Branco,2016,229.9,30,750ml,3,,,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,1237.91954,1207.91954,
32352,BOURGOGNE BLANC 2016 (BCO) (MAISON DE MONTILLE),Mistral,França,MAISON DE MONTILLE,Branco,2016,109.9,30,750ml,55,,,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,591.76754,561.76754,
32852,INFINITUS CHARDONNAY/VIURA 2018 (BCO) (COSECHEROS Y CRIADORES (MARTINEZ BUJANDA)),Mistral,Espanha,COSECHEROS Y CRIADORES-BUJANDA,Branco,2018,18.5,35,750ml,11,GF,8414048314265,,,Espanha,Chardonnay e Viúra,6.5,2026/01/16 08:00:02.963000000,99.6151,64.6151,
32873,BUCACO 2017 (ROS) (PALACIO DO BUCACO),Mistral,Portugal,PALÁCIO DO BUÇACO,Rosado Seco,2017,109.5,15,750ml,2,GF,5600121307665,,,Beira Atlântico,Baga (100%),6.5,2026/01/16 08:00:02.963000000,589.6137,574.6137,
32881,MG TAPADA DE COELHEIROS GARRAFEIRA 2012 (TTO) (HERDADE DOS COELHEIROS) (1500 ML),Mistral,Portugal,TAPADA DE COELHEIROS,Tinto,2012,449,20,1500ml,1,GF,5604146120179,,,Alentejano,,6.5,2026/01/16 08:00:02.963000000,2417.6854,2397.6854,
32907,375ML ALAMOS MALBEC 2019 (TTO) (ALAMOS - CATENA ZAPATA),Mistral,Argentina,ALAMOS - CATENA ZAPATA,Tinto,2019,14.5,35,375ml,1,GF,7794450090829,,,Mendoza Valle De Uco,Malbec (100%),6.5,2026/01/16 08:00:02.963000000,78.0767,43.0767,
32908,187ML ALAMOS MALBEC 2019 (TTO) (ALAMOS - CATENA ZAPATA),Mistral,Argentina,ALAMOS - CATENA ZAPATA,Tinto,2019,7.9,35,187ml,1,GF,7794450093608,,,Mendoza Valle De Uco,Malbec (100%),6.5,2026/01/16 08:00:02.963000000,42.53834,7.538339999999998,
32947,GAIA S - AGIORGITIKO/SYRAH 2018 (TTO) (GAIA),Mistral,Grécia,GAÍA,Tinto,2018,57.5,10,750ml,3,GF,5203021110900,,,Peloponese,Agiorgitiko e Syrah,6.5,2026/01/16 08:00:02.963000000,309.61449999999996,299.61449999999996,
32955,ASSYRTIKO BY GAIA 2018 (BCO) (GAIA),Mistral,Grécia,GAÍA,Branco,2018,79.9,10,750ml,1,GF,5203021111105,,,Grécia,Assyrtiko (100%),6.5,2026/01/16 08:00:02.963000000,430.22954000000004,420.22954000000004,
32961,MONTEPULCIANO D ABRUZZO DOC PECORINO 2018 (TTO) (BONACCHI),Mistral,Itália,BONACCHI,Tinto,2018,34.45,35,750ml,11,GF,8003207004712,,,Abruzzo,Montepulciano (100%),6.5,2026/01/16 08:00:02.963000000,185.49947,150.49947,
33030,TE MATA HAWKE'S BAY ESTATE CAPE CREST SAUVIGNON BLANC 2019 (BCO) (TE MATA) - 750 ML.,Mistral,Nova Zelândia,TE MATA,Branco,2019,68.9,20,750ml,1,GF,9418953104163,,,North Island,"Sauvignon Blanc (86%), Sauvignon Gris (8%) e Semillon (6%)",6.5,2026/01/16 08:00:02.963000000,370.99894,350.99894,
33036,TE MATA HAWKE'S BAY ESTATE BULLNOSE SYRAH 2018 (TTO) (TE MATA) - 750 ML.,Mistral,Nova Zelândia,TE MATA,Tinto,2018,127.5,20,750ml,21,GF,9418953108161,,,Hawke'S Bay,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,686.5364999999999,666.5364999999999,
36464,"1,5L LES ALEXANDRINS CROZES HERMITAGE AOC ROUGE 2020 (TTO) (DOMAINE ET MAISON LES ALEXANDRINS)",Mistral,França,DOM. ET MAISON LES ALEXANDRINS,Tinto,2020,159.9,25,1500ml,16,GF,3296184016952,CAIXA C/3,13296181020454,Rhône,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,860.99754,835.99754,
33125,QUINTA DE SAES RESERVA ENCRUZADO 2018 (BCO) (QUINTA DA PELLADA),Mistral,Portugal,QUINTA DA PELLADA,Branco,2018,65.5,35,750ml,3,GF,5606686000942,,,Dão,Encruzado (80%) e Cercial (20%),6.5,2026/01/16 08:00:02.963000000,352.6913,317.6913,
33202,VULCAIA SAUVIGNON DEL VENETO 2018 (BCO) (INAMA),Mistral,Itália,INAMA,Branco,2018,54.5,25,750ml,74,GF,8029001000255,,,Veneto,Sauvignon Blanc (100%),6.5,2026/01/16 08:00:02.963000000,293.4607,268.4607,
35103,TAHUAN BONARDA 2019 (TTO) (TIKAL (ERNESTO CATENA),Mistral,Argentina,TIKAL - ERNESTO CATENA,Tinto,2019,32.9,35,750ml,322,GF,7798126082422,,,Mendoza,Bonarda,6.5,2026/01/16 08:00:02.963000000,177.15334,142.15334,
36480,Domaine Les Alexandrins Les Chaflans Crozes Hermitage AOC 2020 (TTO) (DOMAINE ET MAISON LES ALEXANDRINS),Mistral,França,DOM. ET MAISON LES ALEXANDRINS,Tinto,2020,79.9,25,750ml,178,GF,3296180006438,CAIXA C/6,13296181022588,Rhône,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,430.22954000000004,405.22954000000004,
33307,GOULEYANT COTES DE GASCOGNE BLANC 2018 (BCO) (GEORGES VIGOUROUX),Mistral,França,GEORGES VIGOUROUX,Branco,2018,25.9,35,750ml,15,GF,3275844357024,,,Sudoeste,Sauvignon Blanc (100%),6.5,2026/01/16 08:00:02.963000000,139.46114,104.46114,
33343,GRUNER VELTLINER KAMPTAL TERRASSEN 2019 (BCO) (WILHELM BRUNDLMAYER),Mistral,Áustria,WILHELM BRÜNDLMAYER,Branco,2019,57.9,25,750ml,3,,,,,Kamptal,Grüner Veltliner,6.5,2026/01/16 08:00:02.963000000,311.76833999999997,286.76833999999997,
33344,GRUNER VELTLINER LOISER BERG 2018 (BCO) (WILHELM BRUNDLMAYER),Mistral,Áustria,WILHELM BRÜNDLMAYER,Branco,2018,73.9,25,750ml,22,,,,,Kamptal,Gruner Veltliner (100%),6.5,2026/01/16 08:00:02.963000000,397.92194,372.92194,
33356,HOCHHEIMER KIRCHENSTUCK RIESLING ERSTE LAGE TROCKEN 2018 (BCO) (DOMDECHANT WERNER),Mistral,Alemanha,DOMDECHANT WERNER,Branco,2018,83.9,25,750ml,1,GF,4017190016168,,,Rheingau,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,451.76794,426.76794,
33362,KIEDRICH KLOSTERBERG RIESLING QBA TROCKEN 2018 (BCO) (ROBERT WEIL),Mistral,Alemanha,ROBERT WEIL,Branco Seco,2018,99.9,25,750ml,1,GF,4003753004697,,,Rheingau,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,537.92154,512.92154,
33369,ZELTINGER RIESLING S-O KABINETT 2017 (BCO) (SELBACH-OSTER),Mistral,Alemanha,SELBACH-OSTER,Branco Seco,2017,65.5,25,750ml,43,GF,717215001110,,,Mosel,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,352.6913,327.6913,
33370,ZELTINGER SCHLOSSBERG RIESLING TROCKEN BOMER 2018 (BCO) (SELBACH OSTER),Mistral,Alemanha,SELBACH-OSTER,Branco,2018,99.9,25,750ml,85,GF,717215003428,,,Mosel,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,537.92154,512.92154,
33371,ZELTINGER RIESLING KABINETT TROCKEN 2018 (BCO) (SELBACH OSTER),Mistral,Alemanha,SELBACH-OSTER,Branco,2018,71.5,35,750ml,79,GF,717215003510,,,Mosel,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,384.9989,349.9989,
33372,ZELTINGER SONNENUHR RIESLING SPATLESE TROCKEN 2017 (BCO) (SELBACH-OSTER),Mistral,Alemanha,SELBACH-OSTER,Branco,2017,85.9,25,750ml,53,GF,717215001431,,,Mosel,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,462.53714,437.53714,
33375,BERNKASTELER BADSTUBE RIESLING SPATLESE 2018 (BCO) (J.J. PRUM),Mistral,Alemanha,J.J. PRÜM,Branco Doce,2018,104.9,15,750ml,38,GF,4260438320422,,,Mosel,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,564.84454,549.84454,
33376,WEHLENER SONNENUHR RIESLING AUSLESE 2018 (BCO/DCE) (J.J. PRUM),Mistral,Alemanha,J.J. PRÜM,Branco Doce,2018,147.5,15,750ml,35,GF,4260438320439,,,Mosel,Riesling (100%),6.5,2026/01/16 08:00:02.963000000,794.2284999999999,779.2284999999999,
33497,EL TRANSISTOR VERDEJO RUEDA 2019 (BCO) (TELMO RODRIGUEZ),Mistral,Espanha,TELMO RODRIGUEZ,Branco,2019,71.9,35,750ml,11,GF,8436037409028,,,Rueda,Verdejo (100%),6.5,2026/01/16 08:00:02.963000000,387.15274,352.15274,
33596,GEVREY CHAMBERTIN PREMIER CRU LES CORBEAUX TRES VIEILLES VIGNES 2018 (TTO) (DOMAINE DUGAT-PY),Mistral,França,DOMAINE DUGAT-PY,Tinto,2018,899,15,750ml,11,GF,0097985159472,,,Bourgogne,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,4840.7554,4825.7554,
33648,VILLA GRESTI 2015 (TTO) (TENUTA SAN LEONARDO),Mistral,Itália,TENUTA SAN LEONARDO,Tinto,2015,69,10,750ml,1,GF,8032797772503,,,Trentino-Alto-Adige,Merlot (90%) e Carmenère (10%),6.5,2026/01/16 08:00:02.963000000,371.5374,361.5374,
33650,MG TERRE DI SAN LEONARDO 2016 (TTO) (TENUTA SAN LEONARDO),Mistral,Itália,TENUTA SAN LEONARDO,Tinto,2016,99.5,35,1500ml,1,GF,8032797774613,,,Trentino-Alto-Adige,"Cabernet Sauvignon (50%), Merlot (40%) e Carménère (10%)",6.5,2026/01/16 08:00:02.963000000,535.7677,500.7677,
33687,LAGOALVA RESERVA ARINTO & CHARDONNAY 2019 (BCO) (QUINTA DA LAGOALVA),Mistral,Portugal,QUINTA DA LAGOALVA,Branco,2019,57.9,35,750ml,3,GF,5603002000426,,,Tejo,"Arinto, Chardonnay",6.5,2026/01/16 08:00:02.963000000,311.76833999999997,276.76833999999997,
33696,ALVARINHO RESERVA 2018 (BCO) (SOALHEIRO),Mistral,Portugal,SOALHEIRO,Branco,2018,87.9,30,750ml,1,GF,5602640000317,,,Vinho Verde,Alvarinho (100%),6.5,2026/01/16 08:00:02.963000000,473.30634000000003,443.30634000000003,
33737,ROSSO PICENO SUPERIORE VIGNA MONTEPRANDONE 2018 (TTO) (SALADINI PILASTRI),Mistral,Itália,SALADINI PILASTRI,Tinto,2018,43.9,20,750ml,2,GF,8018372907003,,,Marche,Montepulciano (70%) e Sangiovese (30%),6.5,2026/01/16 08:00:02.963000000,236.38394,216.38394,
33738,CONSENSO ROSATO 2020 (ROS) (SALADINI PILASTRI),Mistral,Itália,SALADINI PILASTRI,Rosado,2020,24.9,35,750ml,427,GF,8018372950047,,,Marche,Sangiovese (100%),6.5,2026/01/16 08:00:02.963000000,134.07654,99.07654,
37045,ON THE ROAD SR 69 TOSCANA IGT 2021 (TTO),Mistral,Itália,TIKAL - ERNESTO CATENA,Tinto,2021,89.9,35,750ml,466,GF,7798126084945,,,Toscana,"Cabernet Franc (60%), Merlot (20%) e Sangiovese (20%)",6.5,2026/01/16 08:00:02.963000000,484.07554,449.07554,
33824,FONT DE LA FIGUERA PRIORAT 2017 (TTO) (CLOS FIGUERAS),Mistral,Espanha,CLOS FIGUERAS,Tinto,2017,129.5,25,750ml,1,GF,8437008587172,,,Priorat,"Garnacha (60%), Carignan (25%), Syrah (10%) e Cabernet Sauvignon (5%)",6.5,2026/01/16 08:00:02.963000000,697.3057,672.3057,
33825,SERRAS DEL PRIORAT 2018 (TTO) (CLOS FIGUERAS),Mistral,Espanha,CLOS FIGUERAS,Tinto,2018,89.9,35,750ml,1,GF,8437008587196,,,Priorat,"Garnacha (55%), Carinena (25%), Syrah (15%) e Cabernet Sauvignon (5%)",6.5,2026/01/16 08:00:02.963000000,484.07554,449.07554,
33826,CLOS FIGUERES PRIORAT 2016 (TTO) (CLOS FIGUERAS),Mistral,Espanha,CLOS FIGUERAS,Tinto,2016,199.9,15,750ml,1,GF,8437008587165,,,Priorat,Garnacha (60%) e  Cariñena( 40%),6.5,2026/01/16 08:00:02.963000000,1076.38154,1061.38154,
33827,SERRAS DEL PRIORAT BLANCO 2018 (BCO) (CLOS FIGUERAS),Mistral,Espanha,CLOS FIGUERAS,Branco,2018,87.5,35,750ml,1,GF,8437018639540,,,Priorat,Garnacha Blanca (100%),6.5,2026/01/16 08:00:02.963000000,471.1525,436.1525,
33834,MG FINCA DOFI 2018 (TTO) (ALVARO PALACIOS) - 1500 ML,Mistral,Espanha,ALVARO PALACIOS,Tinto,2018,459,25,1500ml,4,GF,8429073020760,,,Priorat,"Garnacha, Cabarnet Sauvignon, Syrah e Merlot",6.5,2026/01/16 08:00:02.963000000,2471.5314,2446.5314,
33835,LA BAIXADA 2018 (TTO) (ALVARO PALACIOS),Mistral,Espanha,ALVARO PALACIOS,Tinto,2018,479.9,15,750ml,17,GF,8429073020135,,,Priorat,"Garnacha (98%), Macabeo e Garnacha Blanca (2%)",6.5,2026/01/16 08:00:02.963000000,2584.06954,2569.06954,
33836,CLOS APALTA 2016 (TTO) (LAPOSTOLLE),Mistral,Chile,LAPOSTOLLE,Tinto,2016,359.9,30,750ml,1,GF,7804387001123,,,Valle Central,"46% Carmenère, 30% Cabernet Sauvignon, 19% Merlot e 5% Cabernet Franc.",6.5,2026/01/16 08:00:02.963000000,1937.91754,1907.91754,
33878,VILOSELL 2017 (TTO) (TOMAS CUSINE),Mistral,Espanha,TOMÀS CUSINÉ,Tinto,2017,44.9,25,750ml,3,,,,,Costers del Segre,"Tempranillo, Syrah e Garnacha.",6.5,2026/01/16 08:00:02.963000000,241.76853999999997,216.76853999999997,
33880,DRAC MAGIC BLANC 2019 (BCO) (TOMAS CUSINE),Mistral,Espanha,TOMÀS CUSINÉ,Branco,2019,34.9,35,750ml,10,,,,,Costers del Segre,Macabeo e Sauvignon Blanc,6.5,2026/01/16 08:00:02.963000000,187.92254,152.92254,
33905,QUINTA DO MONTE D OIRO RESERVA 2015 (TTO) (QUINTA DO MONTE D OIRO),Mistral,Portugal,QUINTA DO MONTE D'OIRO,Tinto,2015,104.9,35,750ml,30,,,,,Lisboa,Syrah (95%) e Viognier (5%),6.5,2026/01/16 08:00:02.963000000,564.84454,529.84454,
33907,QUINTA DO MONTE D'OIRO ROSE 2019 (ROS) (QUINTA DO MONTE D'OIRO),Mistral,Portugal,QUINTA DO MONTE D'OIRO,Rosado,2019,31.5,35,750ml,129,,,,,Lisboa,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,169.6149,134.6149,
33909,QUINTA DO MONTE D'OIRO RESERVA BRANCO 2017 (BCO) (QUINTA DO MONTE D OIRO),Mistral,Portugal,QUINTA DO MONTE D'OIRO,Branco,2017,75.5,35,750ml,42,,,,,Lisboa,Viognier,6.5,2026/01/16 08:00:02.963000000,406.53729999999996,371.53729999999996,
34686,LES ALEXANDRINS SAINT-JOSEPH AOC ROUGE 2018 (TTO) (DOMAINE ET MAISON LES ALEXANDRINS),Mistral,França,DOM. ET MAISON LES ALEXANDRINS,Tinto,2018,89.9,15,750ml,9,,,,,Rhône,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,484.07554,469.07554,
34030,GOULEYANT COTES DE GASCOGNE BLANC 2019 (BCO) (GEORGES VIGOUROUX),Mistral_Vinci,França,GEORGES VIGOUROUX,Branco,2019,27.5,35,750ml,1,GF,3275844357024,,,Sudoeste,Sauvignon Blanc (100%),6.5,2026/01/16 08:00:02.963000000,148.07649999999998,113.07649999999998,
37726,No 17 2022 (TTO) (EL REVENTON),Mistral,Espanha,EL REVENTON (EL ENEMIGO),Tinto,2022,89.9,35,750ml,906,,,,,Valle del Alberche,Garnacha (100%),6.5,2026/01/16 08:00:02.963000000,484.07554,449.07554,
34119,SANTO CRISTO SELECCION GARNACHA DO CAMPO DE BORJA 2016 (TTO) (BODEGAS SANTO CRISTO),Mistral,Espanha,BODEGAS SANTO CRISTO,Tinto,2016,23.9,35,750ml,2,,,,,Aragon,Garnacha (100%),6.5,2026/01/16 08:00:02.963000000,128.69194,93.69193999999999,
34132,EL ENEMIGO CHARDONNAY 2018 (BCO) (EL ENEMIGO),Mistral,Argentina,EL ENEMIGO,Branco,2018,37.9,35,750ml,2,GF,7794450003096,,,Mendoza Valle De Uco,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,204.07634,169.07634,
36883,AMANCAYA 2021 (TTO) (BODEGAS CARO (CATENA E CH. LAFITE-ROTHSCHILD),Mistral,Argentina,BODEGAS CARO,Tinto,2021,46.9,35,750ml,3441,GF,7798121461154,CAIXA C/12,17798121461151,Mendoza,Malbec (69%) e Cabernet Sauvignon (31%),6.5,2026/01/16 08:00:02.963000000,252.53773999999999,217.53773999999999,
34138,VASSE FELIX TOM CULLITY 2016 (TTO) (VASSE FELIX),Mistral,Austrália,VASSE FELIX,Tinto,2016,249.9,15,750ml,3,,,,,Margaret River,"78% Cabernet Sauvignon, 20% Malbec e 2% Petit Verdot",6.5,2026/01/16 08:00:02.963000000,1345.6115399999999,1330.6115399999999,
33263,ON THE ROAD PINOT NOIR FROM PATAGONIA 2018 (TTO) (TIKAL (ERNESTO CATENA)),Mistral,Argentina,TIKAL - ERNESTO CATENA,Tinto,2018,45.9,35,750ml,1815,GF,7798126084563,,,Patagônia,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,247.15313999999998,212.15313999999998,
34143,VASSE FELIX CHARDONNAY 2018 (BCO) (VASSE FELIX),Mistral,Austrália,VASSE FELIX,Branco,2018,85.9,35,750ml,43,,,,,Margaret River,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,462.53714,427.53714,
34162,LOWENGANG CHARDONNAY 2017 (BCO) (ALOIS LAGEDER),Mistral,Itália,ALOIS LAGEDER,Branco,2017,179.9,35,750ml,24,GF,8000395003039,,,Trentino-Alto-Adige,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,968.68954,933.68954,
34169,CIRO ROSATO 2019 (LIBRANDI),Mistral,Itália,LIBRANDI,Rosado,2019,26.5,35,750ml,17,GF,8000729200752,,,Calabria,Gaglioppo (100%),6.5,2026/01/16 08:00:02.963000000,142.6919,107.6919,
